idingreso,tipo_comprobante,serie_comprobante,num_comprobante,fecha,impuesto,total,estado_x,tipo_persona,nombre_proveedor,tipo_documento_proveedor,num_documento_proveedor,direccion_proveedor,telefono_proveedor,email_proveedor,nombre,tipo_documento,num_documento,direccion,telefono,email,clave,estado_y
311679666,Ticket de Venta,1282793,,2021-09-22,41.93,13062.32,En proceso,proveedor,Tyler Sloan,NIE,182384134996937,"092 Stephanie Lock East Johnfort, MS 17647",870.327.,jenkinsbrittany@hotmail.com,Karen Guzman,Pasaporte,154929225520398,"783 Nguyen Loaf Apt. 674 Jennifertown, DE 50153",68746878,matthewwilson@hotmail.com,<memory at 0x143825a80>,1
281596935,Nota de Crédito,1692686,,2015-05-27,50.26,22403.12,Cancelada,proveedor,Ashley Day,Pasaporte,187297192538809,"804 Clarke Manor Suite 488 Port Maryborough, CO 12028",+1-444-3,lynnandrew@hotmail.com,Karen Guzman,Pasaporte,154929225520398,"783 Nguyen Loaf Apt. 674 Jennifertown, DE 50153",68746878,matthewwilson@hotmail.com,<memory at 0x143825a80>,1
222902971,Boleta de Venta,9016055,,2018-02-04,68.11,5916.61,Reembolsada,proveedor,Aaron Johnson,DNI,109180951372629,"203 Jason Trail Apt. 294 New Debbieborough, KY 33929",001-858-,ndixon@hotmail.com,Michael Lee,NIE,102933165697418,"46111 Michael Crossroad Sotobury, KS 25083",+1-427-5,mstevens@hotmail.com,<memory at 0x1437fca00>,0
587028110,Boleta de Venta,2219637,,2016-08-04,9.86,73244.51,Pendiente,proveedor,Aaron Johnson,DNI,109180951372629,"203 Jason Trail Apt. 294 New Debbieborough, KY 33929",001-858-,ndixon@hotmail.com,Lisa Mcmahon,DNI,179686885260539,"132 Joseph Forest Apt. 765 South Melissa, WY 27990",(881)733,clarklauren@gmail.com,<memory at 0x143825180>,1
564361914,Recibo,3451639,,2021-04-12,24.39,23888.66,Reembolsada,proveedor,Sandra Henderson,NIE,108077205974583,"3732 Timothy Motorway Elizabethshire, CO 61765",36087387,anthonypowell@gmail.com,Kathy Smith,DNI,141002845139013,"806 Jones Squares South Suzannechester, MN 57414",541.299.,bmorales@yahoo.com,<memory at 0x1437ed000>,0
849300164,Boleta de Venta,6359807,,2015-09-18,98.3,49209.35,Cancelada,proveedor,Emily Rodriguez,Tarjeta Residencia,167304575687055,"51270 Traci Camp Meganville, CO 57198",001-536-,amandawells@hotmail.com,Heidi Le,DNI,131041369768330,"220 Joshua Street Apt. 808 North Joshua, OR 29029",729-530-,santiagotrevor@yahoo.com,<memory at 0x1437fc940>,1
500052762,Nota de Débito,8485688,,2018-07-12,63.02,54100.0,Completada,proveedor,Emily Rodriguez,Tarjeta Residencia,167304575687055,"51270 Traci Camp Meganville, CO 57198",001-536-,amandawells@hotmail.com,Morgan Williams,DNI,186000475646144,"55026 Melissa Tunnel South Sandra, IN 71606",839-880-,carriedavies@yahoo.com,<memory at 0x1437efd00>,1
150420482,Nota de Crédito,2518024,,2016-01-25,32.06,59123.48,Cancelada,proveedor,Taylor Mills,Pasaporte,196143705197443,"2042 Chelsea Streets West Patrick, WI 13735",(713)272,meghandoyle@gmail.com,Barbara Wade,NIE,123153908664877,"91519 Flores Islands Suite 900 Port Anitaborough, OK 83901",480-424-,bakerlaura@hotmail.com,<memory at 0x143800940>,1
819620596,Ticket de Venta,8164125,,2018-10-18,87.05,64441.1,Completada,proveedor,James Ramos,DNI,154401489829584,"757 Michelle Roads Suite 278 Port Diamond, TN 91378",544.864.,cohenbenjamin@yahoo.com,Jim Meyer,DNI,185081913224884,"PSC 8562, Box 0635 APO AP 81512",363-336-,parkerashley@yahoo.com,<memory at 0x14383f100>,1
489985719,Recibo,1853082,,2023-10-20,6.55,53701.51,Pendiente,proveedor,Desiree Rivera,Pasaporte,135272938245026,"365 Brock Mountains Apt. 394 Singletonmouth, AK 06546",(786)206,thompsonmichael@gmail.com,Jim Meyer,DNI,185081913224884,"PSC 8562, Box 0635 APO AP 81512",363-336-,parkerashley@yahoo.com,<memory at 0x14383f100>,1
373060882,Recibo,9979119,,2016-03-10,64.48,14413.89,Reembolsada,proveedor,Sheri Alvarez,Pasaporte,169201944787546,"086 Cox Rapid Suite 252 Johnstad, AR 74505",681.694.,williamsjames@yahoo.com,Ashley Anderson,NIE,156471229920408,"09196 Garza Tunnel New Adam, IA 20886",001-392-,reedmegan@yahoo.com,<memory at 0x143816bc0>,1
696929017,Factura,9372448,,2017-03-08,49.69,88421.72,Cancelada,proveedor,Miss Sarah Davis DDS,Pasaporte,138918931433356,"659 Kathryn Streets Lake Kristenmouth, AZ 78918",+1-241-8,kendra10@hotmail.com,Tonya Terrell,NIE,198609960870076,"8632 Connie Wall West Sara, ME 03383",566-507-,brianna29@gmail.com,<memory at 0x1437efb80>,0
815774465,Ticket de Venta,5516069,,2015-08-08,88.5,14180.51,Pendiente,proveedor,Michael Jones,Tarjeta Residencia,137963216725865,"172 Navarro Mall Apt. 753 Leberg, IN 29083",39543436,hoffmankathryn@hotmail.com,Brenda Ellis,DNI,176608626139401,"93748 Tristan Mills Suite 968 Castilloview, MP 45968",83567344,halljanet@hotmail.com,<memory at 0x1437f16c0>,1
784793348,Factura,4218616,,2017-07-15,63.77,5656.57,Completada,proveedor,Antonio Spencer,Tarjeta Residencia,182159044406365,"50439 Clark Spring Suite 470 Port Sarahview, RI 80378",(908)600,murraysheila@gmail.com,Brenda Ellis,DNI,176608626139401,"93748 Tristan Mills Suite 968 Castilloview, MP 45968",83567344,halljanet@hotmail.com,<memory at 0x1437f16c0>,1
937529110,Nota de Crédito,7638799,,2015-07-02,21.45,12708.31,Cancelada,proveedor,Michael Jones,Tarjeta Residencia,137963216725865,"172 Navarro Mall Apt. 753 Leberg, IN 29083",39543436,hoffmankathryn@hotmail.com,Joseph Hansen,Pasaporte,149634493448832,"1800 Meyer Ranch Suite 673 Moralesfurt, VA 16663",258-825-,xharmon@yahoo.com,<memory at 0x143802200>,1
127600214,Ticket de Venta,5332536,,2020-02-28,83.96,74164.98,Cancelada,proveedor,Angela Bruce,DNI,130435697497905,"47111 Sharon Avenue East Sheena, MS 88675",+1-723-7,brownmatthew@hotmail.com,Joseph Hansen,Pasaporte,149634493448832,"1800 Meyer Ranch Suite 673 Moralesfurt, VA 16663",258-825-,xharmon@yahoo.com,<memory at 0x143802200>,1
391676678,Ticket de Venta,1026853,,2022-11-27,54.27,99326.06,Completada,proveedor,Melissa Henderson,Tarjeta Residencia,182357953929802,"6834 Dean Plaza Apt. 968 East Justin, IL 29905",+1-730-6,currypeter@yahoo.com,Anna Chang,Pasaporte,119772172410565,"76195 Frost Harbors Alexandrafurt, WI 65099",+1-948-6,mcochran@gmail.com,<memory at 0x14383f880>,0
837845785,Nota de Débito,5546811,,2017-07-08,64.24,71344.63,Reembolsada,proveedor,Sheila Medina,Pasaporte,155362127812272,USS Vargas FPO AP 22080,(919)207,andersonmichelle@yahoo.com,Heather Rivera,Pasaporte,172588899508150,"8201 Taylor Causeway Apt. 075 Bridgeston, MA 87379",+1-373-8,lmccoy@gmail.com,<memory at 0x143868b80>,0
912679928,Boleta de Venta,2747399,,2020-01-25,35.2,60929.23,Cancelada,proveedor,William Hall,NIE,137989737568056,"PSC 6361, Box 9087 APO AE 15931",30191217,laura31@yahoo.com,Heather Rivera,Pasaporte,172588899508150,"8201 Taylor Causeway Apt. 075 Bridgeston, MA 87379",+1-373-8,lmccoy@gmail.com,<memory at 0x143868b80>,0
431732142,Factura,2968986,,2018-02-05,68.58,53582.24,Completada,proveedor,Sarah Summers,DNI,162084772833889,"7353 Mcclain Port Jasonmouth, NE 56974",+1-244-4,susan30@gmail.com,Paul Lewis,NIE,138497275141319,"370 Cortez River Apt. 667 New Jeffrey, RI 27026",(200)296,hallgreg@yahoo.com,<memory at 0x143817f40>,0
848346177,Factura,3683387,,2019-04-25,37.84,38596.84,Reembolsada,proveedor,Patrick Hill,DNI,178438147004684,"590 Shannon Square Lindseychester, AZ 63145",(698)915,anne92@yahoo.com,Paul Lewis,NIE,138497275141319,"370 Cortez River Apt. 667 New Jeffrey, RI 27026",(200)296,hallgreg@yahoo.com,<memory at 0x143817f40>,0
640214170,Nota de Crédito,6356121,,2021-11-22,58.31,94484.64,En proceso,proveedor,Ryan Villa,Tarjeta Residencia,140321003180111,"1277 Chaney Ranch New Angela, AZ 53825",(665)567,mendozaalfred@gmail.com,William Barr,Pasaporte,188153420645605,"8765 Doris Mission Brittanyton, NJ 24169",001-864-,lynnanthony@yahoo.com,<memory at 0x143824c40>,1
823041387,Recibo,1207643,,2021-12-12,44.8,29133.21,En proceso,proveedor,Ryan Villa,Tarjeta Residencia,140321003180111,"1277 Chaney Ranch New Angela, AZ 53825",(665)567,mendozaalfred@gmail.com,Sonya Adkins,NIE,123821117767375,USNS Schmidt FPO AP 24942,562-221-,huntjennifer@gmail.com,<memory at 0x14383fe80>,1
269331740,Recibo,3583226,,2022-03-04,41.97,12739.41,Reembolsada,proveedor,Larry Ruiz,Tarjeta Residencia,111039789480650,"1900 Rebecca View Williamborough, RI 07182",001-724-,christina17@gmail.com,Brian Pearson,DNI,141134601548055,"82595 Elizabeth Path Apt. 240 Sarahmouth, VT 85608",(597)340,lmiranda@hotmail.com,<memory at 0x1437f2080>,1
985404210,Ticket de Venta,8291147,,2023-08-22,45.2,4568.8,En proceso,proveedor,Kenneth Buckley,Tarjeta Residencia,153910480633955,"77749 William Plains Apt. 981 South Raymond, OR 12093",001-993-,chad74@hotmail.com,Jessica Wright,DNI,124829952155994,"3421 Jeremy Place Suite 960 Port John, MI 23453",+1-460-5,quinnroberto@gmail.com,<memory at 0x1437f37c0>,1
872037183,Nota de Crédito,6230877,,2015-11-13,23.82,38264.08,En proceso,proveedor,Justin Arnold,Tarjeta Residencia,181112273356938,"3648 Cory Parks Apt. 349 Cindytown, NJ 55748",828-407-,stuartmcmahon@hotmail.com,Meghan Aguilar,NIE,102956655134123,"6216 Graham Unions Suite 220 West Jon, AK 56641",568.616.,gloriawood@yahoo.com,<memory at 0x143830b80>,1
225164520,Factura,5536973,,2020-04-18,0.33,87703.18,Reembolsada,proveedor,Diana Obrien,NIE,183919874751638,"551 Wheeler Corner Suite 943 East Tammyborough, IL 49901",473.454.,bfletcher@yahoo.com,Meghan Aguilar,NIE,102956655134123,"6216 Graham Unions Suite 220 West Jon, AK 56641",568.616.,gloriawood@yahoo.com,<memory at 0x143830b80>,1
531414616,Nota de Crédito,5848635,,2018-08-11,75.43,51816.28,Cancelada,proveedor,Amanda Elliott,Tarjeta Residencia,134106313461363,"438 Tyler Lock Tracifort, MT 30474",506.649.,vmartinez@yahoo.com,Jimmy Gonzales,DNI,129620713657715,"04463 Davis Mount Suite 228 West Kimberlyborough, MT 34510",001-638-,lanelauren@gmail.com,<memory at 0x143827940>,0
741183356,Nota de Débito,6023050,,2021-09-11,69.85,13135.89,Pendiente,proveedor,Alicia Smith,NIE,124952882364420,"709 Mary Alley North Nicole, KY 44947",001-996-,eric43@hotmail.com,Jimmy Gonzales,DNI,129620713657715,"04463 Davis Mount Suite 228 West Kimberlyborough, MT 34510",001-638-,lanelauren@gmail.com,<memory at 0x143827940>,0
397483735,Factura,9522894,,2022-03-25,15.66,58468.85,Pendiente,proveedor,Amanda Elliott,Tarjeta Residencia,134106313461363,"438 Tyler Lock Tracifort, MT 30474",506.649.,vmartinez@yahoo.com,Anthony Adkins,DNI,149148961316102,"70857 Washington Island Apt. 954 Riverafort, MH 67097",+1-655-7,eileen97@hotmail.com,<memory at 0x143825780>,1
727054068,Ticket de Venta,7286496,,2023-10-24,16.15,46527.74,Reembolsada,proveedor,Amanda Elliott,Tarjeta Residencia,134106313461363,"438 Tyler Lock Tracifort, MT 30474",506.649.,vmartinez@yahoo.com,Tamara Ray,Pasaporte,193252682492133,"17832 Heath Place Apt. 021 Smithfurt, IN 01300",+1-399-8,timothyochoa@hotmail.com,<memory at 0x1437f0ac0>,0
893202305,Recibo,3516302,,2019-05-31,33.19,46271.16,Cancelada,proveedor,Richard Brown,NIE,136464632011373,"2069 Terri Coves Suite 908 Joshuafurt, CT 03525",(652)272,abbottryan@gmail.com,Tamara Ray,Pasaporte,193252682492133,"17832 Heath Place Apt. 021 Smithfurt, IN 01300",+1-399-8,timothyochoa@hotmail.com,<memory at 0x1437f0ac0>,0
848266089,Recibo,9939836,,2021-07-25,39.68,98063.49,Completada,proveedor,Edward Neal,DNI,177823349797582,"288 Connor Port Aprilmouth, ME 64704",93898183,leblancdenise@gmail.com,Tina Clark,DNI,159749989757074,"4274 Karen Coves Apt. 976 New Davidfurt, NY 66159",612-386-,vincenthannah@hotmail.com,<memory at 0x1437ee740>,1
130718571,Ticket de Venta,4612997,,2018-08-26,12.05,67979.69,Completada,proveedor,Rodney Johnson,DNI,115204780163788,"03515 Donna Parks Suite 763 Davidton, AL 97632",+1-960-6,dawncollins@yahoo.com,Amanda Dougherty,DNI,185329515676782,"433 Harris Lock Clarkmouth, IN 03028",+1-884-8,nicole45@gmail.com,<memory at 0x143816140>,0
822573959,Nota de Crédito,1846175,,2023-06-11,36.85,40477.9,Completada,proveedor,Rodney Johnson,DNI,115204780163788,"03515 Donna Parks Suite 763 Davidton, AL 97632",+1-960-6,dawncollins@yahoo.com,Sierra Cline,DNI,190963383668239,"86844 Hamilton Vista Fisherfort, VI 49559",891-219-,hjohnson@gmail.com,<memory at 0x143832800>,1
404140916,Factura,2982792,,2015-07-16,90.14,96204.87,Cancelada,proveedor,Lori Anderson,NIE,129210221866063,"8813 Hardin Ford Suite 425 Johnview, WY 46090",288-757-,christopher10@hotmail.com,Mark Vasquez,Pasaporte,141353384076842,"182 Ayala Bypass Suite 073 East Ericahaven, PR 28117",+1-618-9,opark@yahoo.com,<memory at 0x143833700>,1
579365759,Nota de Crédito,5385105,,2020-05-02,34.27,87196.99,Completada,proveedor,Anthony Shah,NIE,144937961141129,"809 Barker Mountains Apt. 382 Danaland, AZ 76138",(929)901,devinbrown@yahoo.com,Bradley Rivera,DNI,152913454953786,"058 Latasha Square Apt. 432 Lake Michael, KS 99912",797.497.,michael77@gmail.com,<memory at 0x1438268c0>,0
234306826,Nota de Crédito,5080299,,2018-04-11,38.66,93706.65,Pendiente,proveedor,Anthony Shah,NIE,144937961141129,"809 Barker Mountains Apt. 382 Danaland, AZ 76138",(929)901,devinbrown@yahoo.com,Mary Davis,DNI,121730749639873,"3893 Raymond Prairie Port Danielleborough, CA 56288",319.564.,angelakline@yahoo.com,<memory at 0x143817c40>,1
243852162,Nota de Débito,2360216,,2019-03-11,46.26,88426.75,Pendiente,proveedor,Catherine Schwartz,Pasaporte,132351848439504,"86869 Dwayne Passage Suite 698 Andrewville, GA 40194",291-518-,heather56@gmail.com,George Harper,DNI,151698518677832,"27934 Anderson Isle Apt. 290 Port Alicia, SD 17019",(777)688,tyler36@hotmail.com,<memory at 0x1437f3340>,0
595919748,Ticket de Venta,7527326,,2021-01-12,80.79,96440.15,Pendiente,proveedor,Donna Carpenter,Tarjeta Residencia,126911848940985,"282 Richard Islands Chelseyshire, PW 67704",805.635.,mossvernon@yahoo.com,Michael Smith,NIE,112498619425155,"268 Preston Dam Suite 736 North Sarahburgh, MS 64730",001-202-,williamsmith@gmail.com,<memory at 0x1437fc640>,0
682757739,Ticket de Venta,1369668,,2022-05-06,27.29,40647.24,Completada,proveedor,Donna Carpenter,Tarjeta Residencia,126911848940985,"282 Richard Islands Chelseyshire, PW 67704",805.635.,mossvernon@yahoo.com,Anna Walker,DNI,167929427637869,"62712 Debbie Key Suite 007 West Steven, DE 63368",(407)563,robertwalsh@yahoo.com,<memory at 0x14383ce80>,0
745870218,Recibo,7949217,,2021-12-22,37.26,92848.03,Completada,proveedor,Michelle Bradley,DNI,131263654784462,"420 Carrie Walks Apt. 369 Joelberg, MN 04171",(788)370,kylie99@gmail.com,Melissa Jordan,DNI,176141850891109,"9577 Callahan Mission Suite 725 Thomasstad, AR 86647",+1-749-6,ramseygreg@hotmail.com,<memory at 0x14380b7c0>,0
788102291,Nota de Débito,2765962,,2023-05-23,55.85,57408.18,Reembolsada,proveedor,Michelle Bradley,DNI,131263654784462,"420 Carrie Walks Apt. 369 Joelberg, MN 04171",(788)370,kylie99@gmail.com,Leah Massey,DNI,184314706975746,"76140 Green Heights Apt. 634 Kennedymouth, DC 04380",(404)399,millerrichard@hotmail.com,<memory at 0x143813ac0>,0
472306581,Boleta de Venta,8762277,,2021-07-09,75.44,64200.94,Reembolsada,proveedor,Rodney Mata,Pasaporte,109082750123809,"PSC 6064, Box 0463 APO AE 13789",973.315.,zacharyallen@gmail.com,Tracy Kennedy,Pasaporte,196174139434450,"982 Morales Path Apt. 742 North Jonathan, AL 86586",895-765-,walkerkristina@hotmail.com,<memory at 0x143831780>,0
521498394,Recibo,6971154,,2021-05-27,20.95,80058.94,En proceso,proveedor,Elaine Bean,Pasaporte,197640750215811,"56886 Kimberly Course South Alexander, NC 94743",001-721-,maryjohnson@gmail.com,Tracy Kennedy,Pasaporte,196174139434450,"982 Morales Path Apt. 742 North Jonathan, AL 86586",895-765-,walkerkristina@hotmail.com,<memory at 0x143831780>,0
697549728,Factura,4158381,,2019-02-08,98.39,66817.69,En proceso,proveedor,Travis Berger,Tarjeta Residencia,153564964905501,"2649 Jacqueline Vista Christopherport, PR 01814",(518)500,vodonnell@hotmail.com,Amy Cook,DNI,154945239288562,"99586 Garcia Ports Saramouth, MA 70735",362-952-,antoniopage@hotmail.com,<memory at 0x143809180>,1
549634976,Boleta de Venta,8588207,,2016-05-14,71.24,55746.73,Pendiente,proveedor,Melissa Davis,Tarjeta Residencia,185308790115638,"0006 Gentry Estates Apt. 102 North Jamesburgh, TN 41383",+1-410-8,wilsonjoshua@hotmail.com,Michael Pena,Pasaporte,160340339162937,"066 Collins Island Darrenland, FL 78407",229.439.,chelsea24@gmail.com,<memory at 0x143851d80>,0
246633387,Recibo,1684402,,2023-10-10,67.08,18643.98,Pendiente,proveedor,Kristi Sandoval,Pasaporte,191857963490725,"18691 Erickson Way North Elizabeth, IA 79137",422.254.,amber22@yahoo.com,Tiffany Bailey,NIE,114542443194831,Unit 4521 Box 3988 DPO AE 31394,948-483-,ssmith@yahoo.com,<memory at 0x1437fe440>,0
857871278,Nota de Débito,5354419,,2016-04-22,97.53,81573.18,Cancelada,proveedor,Christopher Rivas,Pasaporte,140253679677010,"813 Burch Station Apt. 982 Jimmyville, NC 52370",001-922-,stephenwhite@gmail.com,Gerald Ramirez,Pasaporte,185017875168648,"326 Amanda Common Apt. 603 Spencerchester, RI 24087",580-390-,qyoung@hotmail.com,<memory at 0x1438301c0>,1
328717258,Recibo,7480273,,2022-09-09,46.15,22881.83,Reembolsada,proveedor,Jennifer Taylor,Pasaporte,148635314429459,"965 Jason Avenue Suite 114 West Adam, LA 39203",545.449.,mark26@hotmail.com,John Adams,DNI,179577766723959,Unit 3621 Box 4739 DPO AA 27492,547-521-,jason13@hotmail.com,<memory at 0x1437fc340>,0
555754447,Boleta de Venta,3312594,,2020-12-07,84.85,98029.5,Cancelada,proveedor,Bryan Obrien,Tarjeta Residencia,147760209290395,"28102 Walter Square Alexanderville, DE 59519",461-771-,heatherware@gmail.com,Jesse Reed,Pasaporte,165795529373895,"006 Kaiser Estate East Maryhaven, ND 19796",001-409-,meredithwoods@gmail.com,<memory at 0x1437f0100>,1
801487827,Factura,1397716,,2016-05-17,35.1,83403.7,Completada,proveedor,Amanda Ayala,NIE,154861811490753,"71898 Marc Spurs Daniellefurt, NJ 48529",614.798.,jessica99@gmail.com,Jerry Ray,Pasaporte,118052191383249,"583 Connie Parkways Suite 949 Lake Martin, NJ 31082",001-517-,ayerstroy@gmail.com,<memory at 0x14383ff40>,1
611259349,Nota de Crédito,6108124,,2023-09-09,71.89,99726.93,Pendiente,proveedor,Phillip Mcfarland,Tarjeta Residencia,167526821938408,"761 Waters Mountain Apt. 146 Port Adam, OH 71528",+1-203-7,uwilson@gmail.com,Holly Jensen,Pasaporte,156711243781391,"13137 Steven Turnpike Farrellshire, IL 62064",(544)868,garychavez@yahoo.com,<memory at 0x143825b40>,1
323143062,Recibo,3601798,,2019-03-28,58.51,10780.41,Reembolsada,proveedor,Frank Fitzpatrick,Tarjeta Residencia,105173359417346,"74414 Stephanie Place Suite 030 Lake Veronicachester, PR 73810",001-897-,rstone@hotmail.com,Holly Jensen,Pasaporte,156711243781391,"13137 Steven Turnpike Farrellshire, IL 62064",(544)868,garychavez@yahoo.com,<memory at 0x143825b40>,1
704560561,Recibo,3726748,,2015-08-08,4.16,31642.78,Cancelada,proveedor,Phillip Mcfarland,Tarjeta Residencia,167526821938408,"761 Waters Mountain Apt. 146 Port Adam, OH 71528",+1-203-7,uwilson@gmail.com,Hannah Garrett,NIE,137563615869824,"8908 Daniels Crescent West Whitneyborough, ME 04439",001-974-,james76@hotmail.com,<memory at 0x143810340>,0
940180808,Boleta de Venta,8983837,,2017-11-20,84.34,18818.8,Cancelada,proveedor,William Hall,NIE,137989737568056,"PSC 6361, Box 9087 APO AE 15931",30191217,laura31@yahoo.com,Savannah Gill,DNI,103967659500702,"174 Michael Road South Cheryl, WA 56389",(874)504,carpenteralexandra@hotmail.com,<memory at 0x143816f80>,0
258157562,Nota de Crédito,4301833,,2021-06-02,23.81,80228.29,Cancelada,proveedor,Lynn Jones,Tarjeta Residencia,197292304255190,"21849 Ryan Walks East Colin, GA 29607",433.759.,imalone@yahoo.com,Kayla Douglas,DNI,198580862937857,"021 Walter Haven East Davidhaven, CA 28652",528.272.,jessica30@yahoo.com,<memory at 0x1438096c0>,1
961956872,Nota de Débito,1307660,,2020-12-26,7.81,47006.31,Pendiente,proveedor,Alexis Miller,DNI,178994641548078,"308 Michele Locks Suite 250 Austinmouth, NM 43629",638.797.,davidsonrobert@hotmail.com,Luis Nelson,Pasaporte,182590579895312,"25050 Davis Ville Suite 216 Prestonmouth, MN 47045",(546)337,mirandavanessa@yahoo.com,<memory at 0x143813dc0>,0
606381079,Factura,9313298,,2023-03-28,77.53,14385.62,Reembolsada,proveedor,Lauren Rivera,NIE,199223432977943,"56236 Phillips Extension North Claytonland, SC 52449",(777)207,qnewman@yahoo.com,Gary Norton,NIE,167758228778920,"853 Brandt Bridge Patrickland, MO 88639",001-802-,lsanders@hotmail.com,<memory at 0x1438684c0>,1
982856731,Ticket de Venta,2583572,,2016-12-23,99.22,45475.81,Reembolsada,proveedor,David Moore,NIE,184677497012950,"8510 Butler Circles Suite 532 Port Joel, DE 87367",001-856-,janetjones@gmail.com,Brandon Thomas,Pasaporte,116775054163720,"559 Moore Skyway Laurenchester, PR 37353",504-935-,foleyangela@yahoo.com,<memory at 0x143850d00>,0
708578338,Factura,4391966,,2015-07-10,14.8,85885.25,Pendiente,proveedor,Rachel West,Tarjeta Residencia,139423397526939,USNV Davis FPO AE 15570,270-524-,gina81@yahoo.com,Joanna Robinson,DNI,155925644961958,"46660 Jonathan Gardens South Brettberg, HI 54626",986.475.,larsenmatthew@gmail.com,<memory at 0x1437eed40>,1
574921988,Factura,3290335,,2020-07-23,21.94,68161.48,Pendiente,proveedor,Amanda Lopez,NIE,149073207398882,"7532 Colton Roads Stewartmouth, WA 09793",294.638.,aaron63@gmail.com,Joanna Robinson,DNI,155925644961958,"46660 Jonathan Gardens South Brettberg, HI 54626",986.475.,larsenmatthew@gmail.com,<memory at 0x1437eed40>,1
126699510,Boleta de Venta,8022006,,2023-10-28,45.12,37197.12,Completada,proveedor,Rachel West,Tarjeta Residencia,139423397526939,USNV Davis FPO AE 15570,270-524-,gina81@yahoo.com,James Carpenter,DNI,147418425034966,"45028 Frances Stravenue Millstown, CT 75721",(731)481,vburgess@gmail.com,<memory at 0x1437f0580>,1
580558022,Nota de Crédito,3196084,,2015-07-27,20.47,15333.57,Reembolsada,proveedor,Nicole Jackson,NIE,164930448248469,"06492 Reeves Lodge Apt. 269 Katherinemouth, CA 25603",(489)471,wellsglenn@yahoo.com,Tony Fox,Pasaporte,186383856075242,"52469 Daniel Garden Suite 950 Port Matthewport, ID 18983",43461512,jlawson@gmail.com,<memory at 0x1437feec0>,0
396289078,Factura,9618484,,2021-05-14,87.0,91955.47,Pendiente,proveedor,James Richardson,Pasaporte,161617835558702,"PSC 4947, Box 9876 APO AE 47245",(289)591,jesse84@gmail.com,Matthew Nguyen,NIE,120422236632094,"PSC 7292, Box 0727 APO AA 85864",+1-568-4,dawnhuber@yahoo.com,<memory at 0x143814400>,0
505955393,Ticket de Venta,4457531,,2023-08-18,30.1,19505.43,Reembolsada,proveedor,Brian Byrd,DNI,116427322230724,"048 Danielle Extension Suite 061 Wrighthaven, DC 12918",(633)402,coreymoran@yahoo.com,Tamara Fuller,Pasaporte,160806441647057,"4511 Scott Corners Apt. 584 East Jenniferland, AL 09609",+1-853-8,hbarker@hotmail.com,<memory at 0x1438125c0>,0
144987523,Boleta de Venta,9186677,,2017-07-04,36.51,83843.23,Reembolsada,proveedor,Brandon Washington,Pasaporte,171466188846282,"87585 Wilson Villages Apt. 552 Lake Jessicastad, WI 45764",+1-945-9,kpineda@yahoo.com,Tamara Fuller,Pasaporte,160806441647057,"4511 Scott Corners Apt. 584 East Jenniferland, AL 09609",+1-853-8,hbarker@hotmail.com,<memory at 0x1438125c0>,0
820545269,Factura,3069667,,2016-07-24,74.78,89628.64,En proceso,proveedor,Brian Byrd,DNI,116427322230724,"048 Danielle Extension Suite 061 Wrighthaven, DC 12918",(633)402,coreymoran@yahoo.com,Margaret Smith,NIE,135874003053439,"55215 Margaret Knoll Christinaport, NH 07872",982-666-,lewiserika@yahoo.com,<memory at 0x143810280>,1
502771143,Nota de Crédito,9301435,,2017-09-13,42.57,72989.4,En proceso,proveedor,John Miller,NIE,132362981871677,"497 Gloria Junctions Apt. 754 East Annabury, ND 21529",457.718.,xharris@yahoo.com,William Smith,DNI,171487647873677,"605 Mayo Mall Smithfurt, NE 13688",986-844-,wpatrick@hotmail.com,<memory at 0x143802b00>,1
876907592,Nota de Débito,9817159,,2017-10-16,5.48,1816.75,En proceso,proveedor,Sean Johnson,Pasaporte,108080302572513,"6838 Nicole Mews Lake Lindseyville, UT 83466",374.705.,carteranthony@gmail.com,Richard Petersen,NIE,156348694135235,"683 Kimberly Unions Whitefurt, LA 34247",(695)393,iscott@yahoo.com,<memory at 0x1437fe080>,0
612770897,Recibo,7771216,,2019-07-05,70.83,32379.15,Pendiente,proveedor,Mary White,Tarjeta Residencia,140157998696231,"7664 Miller Throughway Lake Katie, OK 70135",001-905-,daguilar@yahoo.com,Taylor Stone,DNI,158745610890600,"071 Shaun Mission Apt. 507 Lake Williamfort, IL 55585",001-540-,jamesrodriguez@hotmail.com,<memory at 0x143827580>,1
316517884,Ticket de Venta,2897388,,2020-09-29,11.29,22707.2,Pendiente,proveedor,Patricia Swanson,Tarjeta Residencia,148640758018586,"786 Moore Prairie Tylermouth, MS 62208",208.717.,donnaalvarado@gmail.com,Rachel Taylor,DNI,120914879311981,"2664 Brian Roads Apt. 283 West Lisa, MA 87663",+1-746-4,cruzdavid@hotmail.com,<memory at 0x1437edb40>,0
278500474,Nota de Crédito,9211008,,2019-09-30,86.16,94251.21,Cancelada,proveedor,Lauren Moore,Pasaporte,166860596705917,"43195 Ortiz Ports Suite 307 Isaacshire, AK 48108",001-806-,jtravis@hotmail.com,Rachel Kennedy,NIE,192631906907896,"384 Myers Coves Suite 163 West Michael, LA 37375",(846)664,dennischang@gmail.com,<memory at 0x143850940>,1
