idventa,tipo_comprobante,serie_comprobante,num_comprobante,fecha,impuesto,total,estado_venta,tipo_persona,nombre_cliente,tipo_documento_cliente,num_documento_cliente,direccion_cliente,telefono_cliente,email_cliente,nombre_usuario,tipo_documento_usuario,num_documento_usuario,direccion_usuario,telefono_usuario,email_usuario,clave,estado_cliente
136170,Factura,9597964,12033027,2016-02-02,61.86,10663.84,Pendiente,cliente,Brittany Love,Tarjeta Residencia,129975654807275,"5522 Torres Fords Apt. 679 Port Michaelbury, HI 55785",671-659-,deanna39@yahoo.com,Timothy Sanders MD,DNI,145866446068200,"8327 Emily Oval Petersonland, DE 25786",+1-796-7,linda64@yahoo.com,<memory at 0x11df0dd80>,0
537679,Recibo,5803103,23624818,2020-07-01,23.06,59117.39,Cancelada,cliente,Sheila Nguyen,DNI,161870849811967,"1295 Barton Expressway Suite 644 Lake Heathermouth, FM 77756",(599)366,schneiderandrew@hotmail.com,Timothy Sanders MD,DNI,145866446068200,"8327 Emily Oval Petersonland, DE 25786",+1-796-7,linda64@yahoo.com,<memory at 0x11df0dd80>,0
468515,Recibo,2416129,70241799,2022-05-08,36.2,76275.92,Cancelada,cliente,Jeanette Rodriguez,Pasaporte,158113017625856,"15330 Joe Ridges Apt. 908 Johnsonport, ND 22180",346.556.,austinjones@gmail.com,James Walsh,NIE,176503642249824,"3721 Ronald Wall East Kennethchester, AS 66958",+1-252-4,nguyencassandra@hotmail.com,<memory at 0x11df141c0>,0
213908,Boleta de Venta,5698493,98962362,2023-11-23,62.05,42816.44,En proceso,cliente,Whitney Harris,NIE,188575104643498,"944 Snyder Prairie Kristaburgh, MA 36020",(511)903,ojensen@hotmail.com,William Flynn,DNI,163622562430329,"3319 Jesse Highway Mccarthybury, MH 82715",001-757-,jamie81@hotmail.com,<memory at 0x11df362c0>,0
117654,Nota de Débito,1729472,19764158,2022-01-06,9.92,42781.71,Reembolsada,cliente,Daniel Davis,Tarjeta Residencia,117785036142724,"1272 William Estate West Aaron, NJ 67068",501.658.,vmurphy@gmail.com,Ashlee Schmidt,Pasaporte,148951471245134,"50281 Davis Forges Adamshire, AL 41745",498.486.,matthewkelley@yahoo.com,<memory at 0x11df5dc00>,1
470686,Factura,1734273,99767940,2023-12-20,93.03,51870.62,Pendiente,cliente,Leah Webb,NIE,103529674022325,"8206 Jones Prairie Davisburgh, NH 43385",968.310.,orose@hotmail.com,Stephen Gonzalez,NIE,121629670349605,"5327 Cody Common Apt. 564 North Joseph, LA 71748",+1-717-7,rrobinson@hotmail.com,<memory at 0x11df1cf40>,1
945058,Ticket de Venta,3251154,44997583,2015-02-27,21.48,90759.96,En proceso,cliente,Harry Williams,Tarjeta Residencia,189120461539148,"00308 Coleman Junction Apt. 958 South Judith, MN 33630",203-653-,floresmarissa@yahoo.com,Angelica Curtis,NIE,192962576818807,"PSC 5953, Box 2018 APO AA 36191",396-792-,taylorchristopher@hotmail.com,<memory at 0x11df14a00>,1
337515,Factura,5477959,53444164,2022-10-20,97.72,33780.02,Completada,cliente,Jesse Franco,DNI,112784084156572,"9174 Jessica Parkways Suite 172 Acostabury, RI 93317",+1-528-9,suttonkimberly@yahoo.com,Angelica Curtis,NIE,192962576818807,"PSC 5953, Box 2018 APO AA 36191",396-792-,taylorchristopher@hotmail.com,<memory at 0x11df14a00>,1
354213,Nota de Crédito,3000230,13553584,2015-12-15,95.44,54299.92,Pendiente,cliente,Margaret Mcneil,Tarjeta Residencia,137040150762002,"1432 Stone Mountain Carriefurt, IN 19322",+1-360-2,ashleymassey@gmail.com,Meghan Holt,DNI,133252816587773,"806 Arnold Hollow West Stephanie, ID 66467",(801)770,elizabethray@hotmail.com,<memory at 0x11df21b40>,1
916400,Boleta de Venta,5800930,11856858,2022-08-20,55.63,38395.18,En proceso,cliente,Chase Burton,DNI,190462951786611,"6793 Jose Loaf Apt. 383 New Kimberly, AS 04862",310-445-,don59@gmail.com,Sarah Hanson,Pasaporte,153087809756753,"3433 Phyllis Junctions Lake Ashleyland, WA 95351",60735755,anthonygeorge@yahoo.com,<memory at 0x11df3f1c0>,0
240560,Ticket de Venta,6228966,51452896,2017-05-30,17.06,30976.15,Cancelada,cliente,Amy Kramer,Tarjeta Residencia,127440713931324,"4876 Jorge Fields Suite 545 North Calvintown, MD 51089",001-728-,obeck@yahoo.com,Nicole Sullivan,NIE,180818740028406,"03701 Amy Fields Apt. 455 Melissabury, IA 75768",78562324,perkinsjeremy@gmail.com,<memory at 0x11df21780>,1
986041,Nota de Crédito,2620394,91763684,2023-04-05,36.66,94511.4,En proceso,cliente,Brittany Hayes,NIE,151199928607022,"57217 Ricardo Isle Apt. 785 Sarahchester, OK 70523",45451044,apratt@yahoo.com,David Wallace,Pasaporte,154905109672638,"37703 Hughes Harbors North Jonathanberg, NM 65653",+1-694-7,tammy10@hotmail.com,<memory at 0x11df16980>,0
451544,Boleta de Venta,8367106,21527542,2016-05-22,67.85,44777.37,En proceso,cliente,Brenda Pope,Tarjeta Residencia,192296862531432,"721 Caleb Forks Wagnerstad, WY 46505",(879)287,wwhite@gmail.com,Michael Sanchez,Pasaporte,121058074540400,"81246 Guerra Ports Apt. 739 East Judith, NM 75855",(547)866,mariasmith@hotmail.com,<memory at 0x11df03640>,1
836584,Nota de Débito,9968648,71578623,2015-11-02,63.72,56063.29,Completada,cliente,Rose Nelson,Pasaporte,189270456120858,Unit 2230 Box 4350 DPO AA 83822,+1-811-3,robertschristine@hotmail.com,Glenn Rodriguez,Pasaporte,101511359612659,"737 Oconnor Route Suite 162 Peterstown, GA 59720",628-573-,jacobsonstephanie@yahoo.com,<memory at 0x11df4b340>,1
825051,Boleta de Venta,5676730,67124937,2021-12-07,87.04,44617.84,Completada,cliente,Rose Nelson,Pasaporte,189270456120858,Unit 2230 Box 4350 DPO AA 83822,+1-811-3,robertschristine@hotmail.com,Christine Hayes,NIE,122073503794426,"996 Brown Fields New Carlaton, RI 71212",637-201-,mmcgrath@gmail.com,<memory at 0x11df2b940>,0
569069,Boleta de Venta,6033103,55729881,2023-12-25,34.89,69243.94,Cancelada,cliente,Jonathan Clements,Pasaporte,134067435703201,"76879 Robert Coves Suite 267 New Bryantown, NV 06707",001-254-,andreasparks@yahoo.com,Sheena Wilson,Pasaporte,142721252702724,"418 Park Street Donaldtown, OK 64751",(268)842,stevenharris@yahoo.com,<memory at 0x11df0e680>,1
399093,Recibo,5676752,94541529,2019-03-07,36.17,21275.75,Pendiente,cliente,Crystal Cherry,Pasaporte,123266569265972,"0370 Ayala Hills Suite 641 Jasonville, WA 52305",34330681,agarrett@hotmail.com,Rachel Parker,DNI,179176428107541,"844 Stefanie Circles Kennethchester, KS 16403",563-897-,thomasmatthew@gmail.com,<memory at 0x11df5c1c0>,1
742423,Factura,1879093,75314215,2016-08-04,63.6,84552.35,Pendiente,cliente,Paul Owen,Tarjeta Residencia,194970284652498,"21794 James Groves Suite 618 Lake Christineside, MA 16694",42689218,pamela35@yahoo.com,Rachel Wilcox,NIE,102532588625446,"4690 Debbie Cliff North Christopherchester, SC 62158",(470)461,valeriegoodman@gmail.com,<memory at 0x11df3e2c0>,1
132133,Nota de Débito,2143293,10220594,2017-11-18,91.23,74049.79,Completada,cliente,Heidi King,DNI,113086463296864,"56792 Christy Station South Norma, FL 80087",390.589.,esaunders@yahoo.com,Jesus Smith,DNI,160832414562966,"25540 Angela Fords Suite 013 Wilsonton, ND 85178",(398)941,anthonytorres@gmail.com,<memory at 0x11df15a80>,0
868237,Ticket de Venta,5578626,72040324,2023-06-30,84.72,80764.19,Cancelada,cliente,Christine Combs,Pasaporte,164918481650410,"7719 Smith Shoals Apt. 516 North Robert, AS 96950",957-392-,todd22@hotmail.com,Alexandra Duran,Pasaporte,142278862852453,"21777 Jones Ford North Kentberg, PW 62512",(431)492,blakejacqueline@yahoo.com,<memory at 0x11df03340>,0
435246,Factura,6327362,56544323,2021-12-22,75.07,77441.21,En proceso,cliente,David Gomez,DNI,134887184692967,"PSC 5987, Box 7875 APO AA 98890",862-344-,analynch@hotmail.com,Steven Hicks,Pasaporte,171821180440986,"376 Bradshaw Loaf West Barbarachester, NJ 09316",001-539-,daniel61@hotmail.com,<memory at 0x11df0c100>,1
728153,Nota de Crédito,3267692,34952314,2018-03-03,99.95,82001.13,Completada,cliente,David Gomez,DNI,134887184692967,"PSC 5987, Box 7875 APO AA 98890",862-344-,analynch@hotmail.com,Thomas Bailey,Pasaporte,147679426817310,"28717 Teresa Ridges Apt. 856 North Jon, TN 90114",427.458.,sharon69@hotmail.com,<memory at 0x11df34640>,0
838890,Nota de Crédito,6257888,70575353,2020-05-24,59.1,20875.74,Completada,cliente,David Gomez,DNI,134887184692967,"PSC 5987, Box 7875 APO AA 98890",862-344-,analynch@hotmail.com,Tammy Watts,DNI,135544312271501,"8418 George Village Kristinaville, NJ 44227",57856325,jennifer94@gmail.com,<memory at 0x11df15600>,0
124185,Ticket de Venta,3849494,81935653,2022-01-23,90.52,38601.64,Completada,cliente,Carlos Barnett,NIE,182451158929061,"8597 Jones Plaza Apt. 358 North Kristenview, CA 57089",(615)724,jose37@hotmail.com,Tammy Watts,DNI,135544312271501,"8418 George Village Kristinaville, NJ 44227",57856325,jennifer94@gmail.com,<memory at 0x11df15600>,0
767804,Boleta de Venta,7208736,28307261,2022-11-19,2.08,94772.64,Completada,cliente,David Gomez,DNI,134887184692967,"PSC 5987, Box 7875 APO AA 98890",862-344-,analynch@hotmail.com,Peter Smith,NIE,122659781977356,"56762 Ross Glens New Kristopher, SD 74574",22765992,eric44@gmail.com,<memory at 0x11df2bdc0>,0
220209,Ticket de Venta,8823883,42931274,2022-08-10,69.0,32173.52,Cancelada,cliente,April Hogan,DNI,109720691985654,"21543 Dunlap Centers Suite 444 East Eugenehaven, PA 03355",(785)576,rebeccavega@gmail.com,Donna Flores,NIE,144914133044966,"991 Daniel Mountain Apt. 442 Dianaport, AK 98173",(965)951,delacruzjohn@hotmail.com,<memory at 0x11df4ae00>,0
703537,Recibo,7345230,88149067,2015-08-31,44.84,53056.33,Reembolsada,cliente,Donald Garcia,NIE,108028570746460,"69016 Robert Island Apt. 264 Lake Kathleen, MI 84187",+1-473-5,jsnow@gmail.com,Meghan Thompson,DNI,142690301636850,"64928 Donna Ford Adrianborough, OH 86555",401.914.,crystalcosta@yahoo.com,<memory at 0x11df00ac0>,0
501284,Nota de Débito,2399751,37934604,2023-04-13,60.36,88181.03,Reembolsada,cliente,Amy Torres,Tarjeta Residencia,114092834851382,"21593 Sara Plains Suite 441 Parrishhaven, KY 18670",+1-745-9,qdavis@yahoo.com,Joshua Spencer,Pasaporte,176879876948655,"216 Newman Dale Suite 654 Jamesberg, NE 38084",56663727,thomaslauren@yahoo.com,<memory at 0x11df16200>,0
935455,Recibo,4099583,20954629,2015-04-03,99.1,90257.35,Completada,cliente,Sheila Nguyen,DNI,161870849811967,"1295 Barton Expressway Suite 644 Lake Heathermouth, FM 77756",(599)366,schneiderandrew@hotmail.com,Gary Alvarez,NIE,172337140180457,"1638 Price Streets Apt. 599 Port Jenniferton, MI 74840",589.253.,egibbs@hotmail.com,<memory at 0x11df3cf40>,1
238683,Ticket de Venta,7701611,13753463,2021-11-22,14.99,80279.08,Completada,cliente,Katherine Reed,NIE,129463234019983,"43363 David Mount Suite 083 Charlottemouth, MS 25443",+1-954-2,coryking@gmail.com,Kelly Norman,DNI,166383103696741,"8198 Michael Gardens Apt. 753 Johnport, MI 38456",001-830-,cannonmary@yahoo.com,<memory at 0x11df5e440>,0
505307,Recibo,5178810,45116862,2017-01-02,1.49,54815.14,Pendiente,cliente,Katherine Reed,NIE,129463234019983,"43363 David Mount Suite 083 Charlottemouth, MS 25443",+1-954-2,coryking@gmail.com,John Adams,Pasaporte,153586657844708,"2434 Michael Station Katelyntown, ID 90499",(203)662,parkerandrew@gmail.com,<memory at 0x11df3cdc0>,1
914539,Nota de Crédito,3656819,38069377,2018-07-11,32.06,89000.35,Completada,cliente,Kelly Odonnell,Pasaporte,154130713947772,"74016 Jacob Hills Apt. 101 New Marytown, CT 50681",830.993.,jeffreyjohnson@gmail.com,Aaron Pope,DNI,170161102397667,"82409 Wilson Highway Michaelhaven, CA 73756",860.924.,catherinegreen@yahoo.com,<memory at 0x11df00700>,1
205936,Nota de Débito,7545972,44240002,2018-12-23,35.4,54320.74,Completada,cliente,Thomas Haley,NIE,108995791380495,"121 Michele Lock Suite 267 South Christopher, MP 33681",466-686-,lindaboyd@hotmail.com,Alexandra Jones,Pasaporte,105244888169959,"60423 Garcia Mills Apt. 015 Rodriguezland, CA 92830",631-200-,chloe48@hotmail.com,<memory at 0x11df3ce80>,1
300300,Nota de Débito,8189195,13927701,2015-12-15,25.44,57146.66,Cancelada,cliente,Thomas Haley,NIE,108995791380495,"121 Michele Lock Suite 267 South Christopher, MP 33681",466-686-,lindaboyd@hotmail.com,Justin Jordan,DNI,184952978730594,"35159 Valerie Rapids Lake Melinda, VA 71340",240.758.,christophergregory@gmail.com,<memory at 0x11df3fa00>,0
517446,Recibo,3091763,47744338,2016-06-05,33.42,20144.78,Pendiente,cliente,Debra Thompson,Pasaporte,185355334664650,"79221 Joshua Islands Lake Melissa, MN 57514",807-928-,bburns@gmail.com,Beverly Gonzalez,NIE,118345652728652,"420 Samantha Hollow Suite 887 West Glenn, KY 44878",319-759-,olivershelby@hotmail.com,<memory at 0x11df1df00>,1
624550,Factura,5253028,49346556,2017-08-24,2.06,32938.37,Reembolsada,cliente,Debra Thompson,Pasaporte,185355334664650,"79221 Joshua Islands Lake Melissa, MN 57514",807-928-,bburns@gmail.com,Aaron Scott,Pasaporte,147702811925414,"614 Tyrone Circle Suite 063 Ericmouth, MA 71602",001-834-,hollanderin@gmail.com,<memory at 0x11df1fd00>,1
447629,Ticket de Venta,7867529,32400544,2019-04-04,83.53,19932.37,En proceso,cliente,Samuel Foster,Pasaporte,126013075271138,"473 Marquez Grove Suite 549 West Jessica, CA 73650",(339)827,davisashley@gmail.com,Nicholas Arias,NIE,178583894657798,"3743 Charles Court Port Sonyaville, OK 84693",480.364.,laura44@hotmail.com,<memory at 0x11df1c4c0>,0
834728,Factura,2534563,69487807,2023-10-06,4.47,71469.09,Pendiente,cliente,Karla Costa,Pasaporte,182520738689309,"6350 Guerra Track Suite 981 Jeremymouth, HI 21555",338.502.,boydjessica@yahoo.com,Chad Hughes,Pasaporte,155247964217161,"8333 Gail Knolls West Kenneth, VI 01334",479-627-,reynoldsmichael@yahoo.com,<memory at 0x11df5da80>,1
654532,Recibo,9010358,39281878,2015-12-17,22.23,86009.15,Cancelada,cliente,Nicholas Lopez,Tarjeta Residencia,126870570044281,"094 Weaver Causeway Jenniferport, IN 19682",001-479-,dnolan@gmail.com,Natasha Webb,Pasaporte,112449893734066,"3005 Parks Branch Stephenville, NE 54025",619-703-,lauramcgrath@yahoo.com,<memory at 0x11df49c00>,1
933082,Nota de Crédito,1883344,97373414,2017-05-14,70.67,62621.23,Completada,cliente,David Johnson,DNI,104728481905035,"8799 Robert Views Yangton, PR 21970",604-209-,nnolan@hotmail.com,Joel Davis,NIE,136067110362114,"1417 Ward Field Jenniferside, MO 97319",001-970-,stoutstacy@yahoo.com,<memory at 0x11df21cc0>,0
534332,Nota de Débito,3163943,22021954,2023-05-06,60.3,12814.09,Pendiente,cliente,Robert White,Tarjeta Residencia,142160110090256,"5860 Moore Mountain Apt. 929 North Erikland, TX 20809",787-648-,atkinscollin@hotmail.com,Joel Davis,NIE,136067110362114,"1417 Ward Field Jenniferside, MO 97319",001-970-,stoutstacy@yahoo.com,<memory at 0x11df21cc0>,0
441569,Factura,1817818,37635318,2015-10-21,76.3,9742.17,Reembolsada,cliente,Nicholas Clark,Pasaporte,100065645464901,"29871 Anderson Drives Apt. 761 Lake Ronald, AR 45763",001-472-,devon63@hotmail.com,Michael Lee,Pasaporte,136157842702298,"6984 Thomas River Suite 897 Careyport, NC 64257",575.627.,christopherenglish@hotmail.com,<memory at 0x11df71480>,0
333034,Recibo,1017069,41049334,2021-08-11,35.28,74236.41,Pendiente,cliente,Mark Young,Tarjeta Residencia,188663584412338,"6421 Lisa Inlet Richardmouth, DC 20940",001-960-,stacey47@yahoo.com,Lisa Solomon,Pasaporte,140779194830422,Unit 6677 Box 2703 DPO AA 27105,788.568.,collinrichardson@gmail.com,<memory at 0x11df3f340>,1
972013,Nota de Crédito,7429359,70216950,2022-10-26,22.2,50164.3,En proceso,cliente,Kristi Cobb,NIE,125018140194140,"46185 James Hill Apt. 400 South Scottbury, NC 95823",415-827-,robertball@gmail.com,Ronald Ortiz,Pasaporte,140542916301557,Unit 6533 Box 2178 DPO AP 14668,61837913,nlynn@gmail.com,<memory at 0x11df17c40>,0
488685,Factura,4240625,59849980,2019-06-06,23.09,28559.04,Cancelada,cliente,William Valdez,NIE,191399153452240,"1460 Anita Isle Suite 351 Lake Michael, NE 50663",565.221.,thomas81@hotmail.com,Jeffrey Woods,DNI,173132098013823,"993 Woodard Island Suite 619 Greeneton, VT 14314",(624)785,carlreyes@gmail.com,<memory at 0x11df14f40>,1
956284,Nota de Débito,5121897,84819827,2017-08-08,91.12,86942.43,Reembolsada,cliente,William Valdez,NIE,191399153452240,"1460 Anita Isle Suite 351 Lake Michael, NE 50663",565.221.,thomas81@hotmail.com,Cynthia Wilcox,DNI,133676994017215,USCGC Cameron FPO AP 56967,304.615.,baileygerald@hotmail.com,<memory at 0x11df70b80>,0
840968,Boleta de Venta,1174793,11785492,2015-04-28,15.11,80085.27,Pendiente,cliente,Zachary Pace,NIE,111280309493953,"241 Matthew Cliff East Kylemouth, MD 39229",271-943-,zunigajoseph@gmail.com,Phillip Flores,NIE,149471345358455,"4497 Jones View Apt. 476 North Lucasburgh, MA 97507",001-533-,robinsonmatthew@hotmail.com,<memory at 0x11df48640>,0
116004,Ticket de Venta,7529756,48323892,2021-10-07,29.21,97131.26,Reembolsada,cliente,Brittany Smith,Pasaporte,100735833171983,"795 Stevens Route Port Keithburgh, NM 97207",+1-231-6,griffinrachel@gmail.com,Ronald Adams,DNI,142197839485701,"436 Moon Field North Johnfurt, OH 15620",207.638.,hawkinsadam@yahoo.com,<memory at 0x11df1c580>,1
712039,Nota de Débito,8957253,86748523,2016-11-08,3.92,70455.25,Completada,cliente,Brittany Smith,Pasaporte,100735833171983,"795 Stevens Route Port Keithburgh, NM 97207",+1-231-6,griffinrachel@gmail.com,Cody Mcdonald,DNI,199405249996247,"34528 Washington Glens Apt. 049 North Kimberlyview, CT 04671",25186997,charles43@yahoo.com,<memory at 0x11df3c940>,0
136664,Factura,2362809,30729663,2019-05-22,93.6,591.4,Reembolsada,cliente,Brittany Smith,Pasaporte,100735833171983,"795 Stevens Route Port Keithburgh, NM 97207",+1-231-6,griffinrachel@gmail.com,Elizabeth Smith,NIE,104228808050838,"199 Roth Skyway Apt. 995 Johnchester, LA 66434",+1-695-7,lynn02@hotmail.com,<memory at 0x11defe380>,1
853293,Nota de Débito,3880221,11627838,2019-09-26,81.35,41032.8,Pendiente,cliente,Christopher Greene,Tarjeta Residencia,174934951648224,"15839 Warren Unions Lake Coleborough, MI 11074",+1-379-4,perezdavid@gmail.com,Elizabeth Smith,NIE,104228808050838,"199 Roth Skyway Apt. 995 Johnchester, LA 66434",+1-695-7,lynn02@hotmail.com,<memory at 0x11defe380>,1
707880,Boleta de Venta,9010461,77356345,2022-09-06,43.09,28646.26,Cancelada,cliente,Michael Johnston,DNI,104635635035413,"23987 Mendez Heights Ryanburgh, AL 57079",001-847-,riveramelissa@yahoo.com,James Jensen,DNI,173335481751342,"524 Davis Well Vasquezport, HI 89706",446.670.,scottcowan@hotmail.com,<memory at 0x11df5cf40>,0
638254,Nota de Débito,7398686,33215806,2023-03-16,9.49,12179.38,Reembolsada,cliente,Benjamin Wiggins,Tarjeta Residencia,184236881674977,"4956 Dunn Ford Markburgh, IA 44888",952.947.,zprice@yahoo.com,Amanda Cervantes,NIE,163051655574856,"38950 Boyd Shore New Jenniferchester, NM 69841",518.971.,cherman@yahoo.com,<memory at 0x11df356c0>,0
525632,Recibo,6483247,66833743,2016-07-30,23.47,40587.29,Cancelada,cliente,Nancy Collins,DNI,190599505570122,"332 Shannon Heights Apt. 456 North David, OH 83353",390.437.,rachel45@yahoo.com,Tina Jordan,NIE,168601462819229,"674 Sanchez Avenue Suite 764 Burkefurt, NE 03317",538-958-,donnapeck@gmail.com,<memory at 0x11df0c400>,0
947534,Ticket de Venta,1510711,60804443,2017-03-17,99.67,87504.94,Reembolsada,cliente,Samuel Koch,Pasaporte,185043750176264,"PSC 9989, Box 0989 APO AA 44488",+1-771-6,collinsdaniel@hotmail.com,Jennifer Rich,NIE,127984616830127,"1366 Ashley Lakes Apt. 425 Zacharyshire, PW 02546",819.346.,zwilliams@hotmail.com,<memory at 0x11df29900>,0
705870,Ticket de Venta,2460981,10462557,2019-04-15,41.66,11221.48,Reembolsada,cliente,Mark Wilkinson,Pasaporte,145721668263558,"33816 Bryan Knolls Evansland, IN 26751",93927506,grantmelissa@hotmail.com,Jennifer Fuller,Pasaporte,166769519197494,"PSC 1522, Box 2214 APO AP 96333",200.695.,gibsonpatricia@hotmail.com,<memory at 0x11df35000>,1
642396,Recibo,1887552,74636637,2023-11-12,20.1,42859.79,Completada,cliente,Kelly Smith,Tarjeta Residencia,126814268476421,"9619 Manning Spur Port Michael, FM 27938",309.242.,reidkimberly@yahoo.com,Robin James,DNI,195326580847650,"10185 Allen Spur Suite 745 Lake Michaelport, MI 53616",66143203,jenniferpoole@gmail.com,<memory at 0x11df228c0>,0
296604,Factura,1850997,73623167,2016-06-15,63.06,77316.01,Pendiente,cliente,Paul Rodriguez,DNI,148271833113983,"39526 Christine Passage Suite 943 Colemanmouth, VT 15203",(353)213,blacksteven@hotmail.com,Mr. Jeffrey Peck,DNI,177567800082770,USNV Graham FPO AE 77391,(374)560,mercerjohn@hotmail.com,<memory at 0x11df02c80>,1
532259,Recibo,4894472,69000996,2018-06-05,64.18,1678.32,Cancelada,cliente,Paul Rodriguez,DNI,148271833113983,"39526 Christine Passage Suite 943 Colemanmouth, VT 15203",(353)213,blacksteven@hotmail.com,Sarah Wilson,Pasaporte,140428209575356,"44629 Taylor Bridge Suite 130 Butlerhaven, PR 98765",001-930-,xschmidt@hotmail.com,<memory at 0x11df37d00>,1
890212,Factura,9172291,89529701,2017-03-18,52.55,67884.29,Cancelada,cliente,Alexandria Sullivan,DNI,178357032170893,"93448 Watkins Valleys Apt. 819 Orozcofort, VI 41129",243-690-,barnesmichael@yahoo.com,Earl Brown,DNI,195606512853444,"70743 Jane Crest West Omar, CA 24449",773-326-,gmunoz@hotmail.com,<memory at 0x11df0d240>,1
937320,Ticket de Venta,2196808,75679084,2022-12-18,48.56,88975.87,En proceso,cliente,James Ray,Tarjeta Residencia,156574145880388,"115 Walker Falls Andersonshire, PA 10905",001-262-,njohnson@gmail.com,Joe Cruz,Pasaporte,110356581703944,"03760 Crystal Street Apt. 784 East Jackbury, RI 20844",+1-940-8,brett25@hotmail.com,<memory at 0x11df01000>,1
890581,Nota de Débito,4693687,26959553,2022-05-21,28.96,12572.16,En proceso,cliente,Judy James,Tarjeta Residencia,119533225480865,"5943 Reese Islands Apt. 250 East Benjamin, AR 18661",001-923-,ckelly@hotmail.com,George Daniel,Pasaporte,167912761278827,"756 Wilson Mall Suite 969 Clarkfort, VI 78903",001-597-,davidbradley@yahoo.com,<memory at 0x11df03580>,1
249200,Recibo,6184268,25281909,2015-12-05,20.25,83839.43,Reembolsada,cliente,Gregory Gillespie,Tarjeta Residencia,171044788156588,"77936 Amy Gateway Figueroaville, HI 67376",983.353.,hcole@yahoo.com,Sophia Fisher,Pasaporte,141545975640472,"944 Phillips Ville North Ashleytown, IA 05397",462-820-,austinwalters@gmail.com,<memory at 0x11df0c040>,1
486774,Boleta de Venta,5729623,42960246,2018-06-09,71.08,23051.91,Cancelada,cliente,Anthony Brandt,NIE,186541990369529,Unit 7269 Box 6781 DPO AP 37325,(705)395,harriswilliam@gmail.com,William Love,Pasaporte,122796132712438,"523 Jamie Points Apt. 693 Tonyberg, TX 58801",379-404-,smithjonathan@hotmail.com,<memory at 0x11df71d80>,0
143336,Factura,6504422,94855155,2020-06-22,39.65,15748.99,Cancelada,cliente,Deborah Glass,DNI,129738505333962,"5891 Benjamin Forest Suite 367 Rhodesborough, KS 80574",+1-853-4,underwoodhannah@gmail.com,William Love,Pasaporte,122796132712438,"523 Jamie Points Apt. 693 Tonyberg, TX 58801",379-404-,smithjonathan@hotmail.com,<memory at 0x11df71d80>,0
333182,Nota de Crédito,7863642,57843067,2018-03-23,10.53,62310.51,Reembolsada,cliente,Sarah Davis,DNI,173636194963317,Unit 4842 Box 6148 DPO AA 57409,561.721.,justinmendez@gmail.com,Angela Salazar,DNI,197422354526661,"7747 Heidi Street Wrightburgh, MN 31526",(643)320,tracyfoster@hotmail.com,<memory at 0x11df0d300>,1
984455,Recibo,2600294,18298239,2019-03-24,82.5,4050.56,Reembolsada,cliente,Kathleen Hernandez,NIE,169527780564299,"26682 Barbara Hills South Scottfort, NV 60745",+1-638-6,tmartin@gmail.com,Jason Miller,DNI,124842153726366,"30910 Lucas Parkway Suite 420 Adammouth, UT 77960",802-884-,david95@gmail.com,<memory at 0x11df0c580>,1
286201,Boleta de Venta,5058016,42827233,2018-08-08,25.09,24851.53,Reembolsada,cliente,Kathleen Hernandez,NIE,169527780564299,"26682 Barbara Hills South Scottfort, NV 60745",+1-638-6,tmartin@gmail.com,Marc Carter,NIE,171682819339492,"254 Castillo Way Suite 593 Williamsville, OR 01168",+1-745-4,wphillips@yahoo.com,<memory at 0x11df2b100>,0
683582,Boleta de Venta,9664032,35704354,2016-06-15,41.75,4446.13,Pendiente,cliente,Anthony Serrano,DNI,182762799784869,"467 Joy Knoll Martinland, NY 60281",479-327-,fosterjames@yahoo.com,Yvonne Pruitt,DNI,121664208678486,"95799 Susan Estates Apt. 525 West Jonville, PR 85616",001-497-,garrisonmatthew@yahoo.com,<memory at 0x11df3f400>,1
122265,Nota de Débito,7089536,51836294,2016-09-16,64.23,9925.74,Pendiente,cliente,Joseph Cunningham,DNI,143589876604657,"436 Cooper Isle Suite 315 South Katrinamouth, VT 93613",001-392-,jonestravis@gmail.com,Joyce Sullivan,DNI,152638861941252,"259 Joseph Hills Apt. 405 Thomastown, SC 38479",617.310.,iking@gmail.com,<memory at 0x11df0e740>,1
855456,Nota de Crédito,5426567,83764622,2022-03-03,47.04,63796.36,Reembolsada,cliente,Brett Martin,DNI,109843115977088,"553 Valerie Highway Duncanbury, MO 30431",001-950-,weaverhector@hotmail.com,Dennis Park,Pasaporte,114023625169288,"89953 Kristen Lock Apt. 789 East Bradley, CA 12508",449-831-,townsenderica@hotmail.com,<memory at 0x11df03dc0>,1
112588,Factura,7882682,77735879,2022-06-24,1.08,84697.33,Reembolsada,cliente,Dustin Turner,Pasaporte,134489707458914,"16263 Donna Square Suite 729 Jonesland, VI 29111",(847)367,lance93@gmail.com,Allison Duran,NIE,127511917917824,"224 Alan Isle Lake Diane, NV 65056",484-680-,msmith@gmail.com,<memory at 0x11df48940>,1
628144,Factura,8721806,51555736,2018-08-25,69.06,93297.03,Completada,cliente,Linda Jenkins,Tarjeta Residencia,154997535260391,"1644 Foster Garden Lake Stephanieberg, IN 67425",001-614-,gtate@hotmail.com,Rodney Rice,DNI,158394012244247,"58464 Thompson Inlet Suite 846 East Amymouth, TX 67037",552.887.,williamstone@gmail.com,<memory at 0x11df01780>,0
