idusuario,nombre_usuario,tipo_documento,num_documento,direccion,telefono,email,clave,estado_usuario,nombre_rol,descripcion,estado_rol
2317928,Robert Reyes,Pasaporte,171183209180796,Unit 9403 Box 7497 DPO AE 03333,281-212-,zaustin@gmail.com,<memory at 0x11dcf53c0>,1,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
9881192,Allison Duran,NIE,127511917917824,"224 Alan Isle Lake Diane, NV 65056",484-680-,msmith@gmail.com,<memory at 0x11dcf5480>,1,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
8902260,Larry Sherman,NIE,104644430810770,"3606 Vanessa Fall North Markview, MH 58378",207-566-,carolcoleman@yahoo.com,<memory at 0x11dcf59c0>,1,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
6651521,Michael Diaz,DNI,153905425856150,"2679 Melissa Crossing Mathisfort, IA 03969",518.999.,michael71@gmail.com,<memory at 0x11dcf5c00>,0,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
5129860,Douglas Brooks,Pasaporte,121837494972054,"54362 Macdonald Manor Apt. 551 Clarkhaven, GA 43812",001-956-,wweiss@yahoo.com,<memory at 0x11dcf5d80>,1,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
5830279,Joseph Andrade,DNI,108627125964444,"7210 Karen Creek Joelfort, GU 66883",368.975.,brandon19@hotmail.com,<memory at 0x11dcf5f00>,1,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
1883785,Michael Hopkins,Pasaporte,108058247042717,"9932 Kara Cove Suite 376 New Johnland, IA 50019",001-408-,edward50@hotmail.com,<memory at 0x11dcf5fc0>,0,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
3270285,Brandy Clark,DNI,139591777304226,"74067 Dominguez Summit Jonathanville, VA 51675",315.801.,debra91@hotmail.com,<memory at 0x11dcf6140>,1,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
3892885,Thomas Warner,DNI,122561896214182,"090 Joseph Track Apt. 855 Port Amy, OH 52627",558.513.,sanderszachary@gmail.com,<memory at 0x11dcf65c0>,1,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
4370073,Natasha Webb,Pasaporte,112449893734066,"3005 Parks Branch Stephenville, NE 54025",619-703-,lauramcgrath@yahoo.com,<memory at 0x11dcf6740>,1,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
8576673,Cheryl Martinez,NIE,116424001822386,"PSC 6065, Box 7897 APO AE 20535",482.453.,hannahking@hotmail.com,<memory at 0x11dcf68c0>,0,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
5584549,Richard Warner DDS,Pasaporte,161594273418935,"99818 Deborah Ports Apt. 487 Myersborough, VT 62824",001-606-,javier54@hotmail.com,<memory at 0x11dcf6b00>,0,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
6432419,Carrie Perry,DNI,144911103125178,"2322 Renee Radial Suite 895 Rossview, ND 91221",96621164,susanbarr@gmail.com,<memory at 0x11dcf6bc0>,0,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
2080423,Amanda Long,NIE,105397339168443,"84680 Mark Manors Port Brianna, HI 07027",001-813-,nbowen@hotmail.com,<memory at 0x11dcf6c80>,0,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
5609124,Samantha Howell,NIE,125007258828475,"780 James Cliff South Johnstad, NC 56343",486-556-,justin65@hotmail.com,<memory at 0x11dcf6d40>,1,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
9836199,Keith Singh,DNI,121666784485053,"8880 Haley Fields North Scott, HI 72268",820-534-,sandra12@yahoo.com,<memory at 0x11dcf6e00>,0,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
6600363,Edward Ortiz,NIE,199352676777661,"89619 Hall Throughway Bellside, VT 01570",(696)411,duranangela@gmail.com,<memory at 0x11dcf6ec0>,0,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
2789035,Stephanie Burns,DNI,172175102381762,"1874 Diaz Road Apt. 101 West Lindseyland, FM 66608",714.605.,kmills@gmail.com,<memory at 0x11dcf6f80>,1,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
8654512,Michael Rocha,DNI,155653962596040,"80758 Deborah Station Kingchester, DE 94756",+1-803-9,ashleymclean@hotmail.com,<memory at 0x11dcf7040>,1,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
2021049,Tammy Brown,Pasaporte,108117681880789,"266 Miller Prairie Suite 586 West Williambury, AR 32175",248.353.,iperry@hotmail.com,<memory at 0x11dcf7280>,0,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
7870141,Dominic Sweeney,NIE,193574680088289,"498 Jennifer Circle Lake Tyler, UT 49305",001-822-,lauren46@gmail.com,<memory at 0x11dcf7640>,1,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
4169407,Desiree Lane,Pasaporte,182279620558563,"43190 Shah Dale Port Raymond, TN 00869",52788414,lrodriguez@gmail.com,<memory at 0x11dcf7880>,0,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
6833859,Donna Flores,NIE,144914133044966,"991 Daniel Mountain Apt. 442 Dianaport, AK 98173",(965)951,delacruzjohn@hotmail.com,<memory at 0x11dcf7940>,0,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
1308363,Rachael Watson,NIE,196111268499185,"PSC 8045, Box 8826 APO AA 13599",778-416-,brooksscott@gmail.com,<memory at 0x11dcf7d00>,0,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
9518797,Glenn Rodriguez,Pasaporte,101511359612659,"737 Oconnor Route Suite 162 Peterstown, GA 59720",628-573-,jacobsonstephanie@yahoo.com,<memory at 0x11dcf7e80>,1,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
9391827,Heather Lee,NIE,183532173919992,"342 Gentry Parkways Suite 599 South Joshuamouth, MO 55912",219.764.,hharris@hotmail.com,<memory at 0x11dd10040>,0,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
1054422,Jessica Smith,Pasaporte,153424777645818,"737 Taylor Valleys North Amberchester, MS 27306",241-617-,craigwilson@yahoo.com,<memory at 0x11dd10100>,1,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
4138722,Pamela Campos,NIE,158602382288639,"9872 Park Street West Shawnhaven, FL 18044",+1-246-9,omar79@gmail.com,<memory at 0x11dd10400>,1,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
8550119,James Scott,Pasaporte,156807887701766,"42910 Benjamin Square South Patrickville, CT 19714",624-647-,jennifer29@hotmail.com,<memory at 0x11dd10640>,0,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
8513270,Ashley Fisher,NIE,130475166873358,"0683 Michael Glens South Rebecca, NM 54684",001-742-,bowmanpatricia@hotmail.com,<memory at 0x11dd10940>,1,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
2610934,William Hart,NIE,166547480624913,"475 Tyler Knolls Apt. 637 South Adam, WI 48451",001-748-,jeffery42@hotmail.com,<memory at 0x11dd10ac0>,1,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
9598709,Carly Santiago,DNI,137383636250386,"847 Jacqueline Common Apt. 008 Lake Robertport, LA 64130",577.350.,michaelwhite@gmail.com,<memory at 0x11dd10b80>,0,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
3917562,Kathryn Hart,DNI,185661686890259,"6280 Hampton Road Apt. 643 New Christine, NV 06822",(782)610,hailey53@hotmail.com,<memory at 0x11dd10c40>,1,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
8118015,Traci Larsen,NIE,165386527262491,"102 Dean Avenue New Deborahland, RI 19306",322.466.,hernandezjames@hotmail.com,<memory at 0x11dd11000>,1,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
2461436,Travis Mitchell,DNI,169614832736029,"640 Gill Lodge Bryanside, TN 21840",(515)770,khines@hotmail.com,<memory at 0x11dd11180>,0,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
2176796,Mark Dixon,NIE,104750331191082,USNS Fowler FPO AA 96241,601-821-,morganmargaret@hotmail.com,<memory at 0x11dd119c0>,1,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
5766941,Dana Daniels,Pasaporte,118559343138612,"03281 Tina Rue New Sharonton, WY 81984",589-274-,robin81@gmail.com,<memory at 0x11dd11b40>,1,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
3602214,Tammy Bryant,Pasaporte,173438815784763,"6024 Randy Village North Bradley, NE 50777",931-908-,mgreene@hotmail.com,<memory at 0x11dd11f00>,1,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
1642281,Melissa Farrell,DNI,152888926857020,"23545 Schmidt Mission Suite 912 Samuelchester, KY 85013",847.768.,maynardcheryl@gmail.com,<memory at 0x11dd11fc0>,0,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
2103087,Savannah Wilson,NIE,118726469203786,"6039 Lynn Plains Annestad, WA 66517",+1-891-7,jgonzales@yahoo.com,<memory at 0x11dd12500>,0,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
7538489,Ashlee Schmidt,Pasaporte,148951471245134,"50281 Davis Forges Adamshire, AL 41745",498.486.,matthewkelley@yahoo.com,<memory at 0x11dd12740>,1,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
4532024,Richard Russell,DNI,142520477318991,"3292 Kim Fork Port William, MH 30407",(941)710,vnelson@gmail.com,<memory at 0x11dd12800>,1,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
2236226,Amanda Williams,NIE,155351552018256,"2447 Parker Mountains Smithstad, ID 18404",(522)377,kendrafoster@gmail.com,<memory at 0x11dd128c0>,0,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
8646469,Heather Hayes,DNI,175393499066195,"128 Farrell Lakes Apt. 080 Campbellmouth, ID 62132",001-781-,nicolesanders@yahoo.com,<memory at 0x11dd12a40>,1,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
4349779,Patricia Franklin,NIE,134872749809499,"PSC 9870, Box 7335 APO AE 46166",592-630-,perezkristen@yahoo.com,<memory at 0x11dd12c80>,1,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
7171924,Sandra Ray,Pasaporte,165164356452188,"49884 Stephen Viaduct Lake Kevinmouth, ID 89084",224-955-,carlos03@yahoo.com,<memory at 0x11dd12d40>,1,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
5705560,Jared Gonzalez,Pasaporte,144088544429919,"898 Amanda Cliffs Apt. 977 Lake Timothy, LA 32399",967.943.,isabellawilson@gmail.com,<memory at 0x11dd12e00>,1,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
8683355,Chad Norris,DNI,179811444737896,"2322 Galloway Lakes Suite 151 North Kimberlyton, MA 30315",92221167,nvillanueva@yahoo.com,<memory at 0x11dd13040>,0,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
6344545,Alan Peterson,NIE,160531413165930,"6693 Rodriguez Ferry Suite 950 Markmouth, NV 23105",001-342-,johnsonvickie@yahoo.com,<memory at 0x11dd131c0>,0,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
6674283,James Price,NIE,140207734642542,"703 Michele Spring Krystalmouth, MN 05683",001-676-,hendricksjack@hotmail.com,<memory at 0x11dd13340>,0,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
8394603,Melissa Kelley,DNI,162213912581999,"226 Foster Crossing Apt. 674 New Desireechester, GU 02670",34852957,frank23@yahoo.com,<memory at 0x11dd13400>,1,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
5240701,Megan Johnson,NIE,110269997944698,"81506 Acosta Lodge Williamsmouth, PA 85359",(310)532,brandonboyer@yahoo.com,<memory at 0x11dd137c0>,1,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
1548159,Carol Gallegos,NIE,175524638433149,USNV Barber FPO AP 45411,+1-449-6,zavalalisa@yahoo.com,<memory at 0x11dd13880>,1,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
6893456,Teresa Becker,Pasaporte,125272188530571,"78342 Jeffery River Apt. 093 Lake Tashafurt, WA 06661",(577)623,peterdunn@yahoo.com,<memory at 0x11dd13e80>,1,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
5701526,Rebecca Ramirez,DNI,181644922462093,"1813 Mary Track Lake Sarah, MA 75190",623.564.,patriciabutler@gmail.com,<memory at 0x11dd20040>,1,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
5083031,Erin Murphy,DNI,189350011920270,"8340 Cardenas Mill Suite 111 North Bradleymouth, MD 34942",552-375-,lucasponce@gmail.com,<memory at 0x11dd201c0>,1,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
2416535,Mark Torres,NIE,117449887553425,"808 Brooks Plains Suite 176 Riddleside, VT 36764",580-912-,derrickhowell@hotmail.com,<memory at 0x11dd20340>,0,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
5566364,Thomas Black,NIE,108568140928914,"43429 Hernandez Brooks Suite 948 South Nicole, ID 39729",31834703,nbailey@gmail.com,<memory at 0x11dd20400>,1,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
3399582,Michael Bullock,DNI,120623345903507,"7858 Herman Falls Floresland, PR 10218",899-745-,edawson@hotmail.com,<memory at 0x11dd204c0>,1,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
3698594,Diana King,NIE,199651370860441,"53949 Cody Mountains Rebeccahaven, KS 04321",89950785,scottcatherine@hotmail.com,<memory at 0x11dd20640>,1,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
4605862,Morgan Martinez,DNI,163899456524187,"16865 Walker Gateway Lake Michael, MA 16144",979-663-,zbrewer@hotmail.com,<memory at 0x11dd207c0>,0,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
2467757,Alfred Williams,NIE,131718429083560,"1354 Amanda Fork Suite 053 West John, ND 07149",001-890-,ryan95@gmail.com,<memory at 0x11dd20b80>,1,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
3737514,Jason Hall,Pasaporte,174617348226989,"806 Brooks Landing Thompsonbury, NM 02015",001-280-,suedavis@hotmail.com,<memory at 0x11dd20c40>,0,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
2426806,Christian Juarez,NIE,139978409211827,"606 Stephenson Terrace Josephmouth, OH 01155",26271113,navarrokaren@gmail.com,<memory at 0x11dd20f40>,1,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
8482749,Ashley Jackson,NIE,186790681712570,"9197 David Road Suite 925 North Brian, VA 39453",(494)594,amandalewis@gmail.com,<memory at 0x11dd21180>,1,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
7583679,Susan Holmes,Pasaporte,139899772985274,"212 Flores Expressway Laurenmouth, WY 47264",(730)414,bretttaylor@yahoo.com,<memory at 0x11dd21240>,1,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
5148616,Katherine Russo,Pasaporte,136343269662650,"38557 Harris Stream Apt. 625 Stonetown, NM 43802",001-814-,amy83@gmail.com,<memory at 0x11dd21300>,1,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
3805137,Ellen Maldonado,NIE,163309550188481,"351 Vanessa Loaf Suite 717 Conwaymouth, SC 85052",203-347-,terri16@yahoo.com,<memory at 0x11dd21600>,1,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
4278229,Robert Castillo,DNI,198173414295492,USNV White FPO AE 22586,001-865-,cunninghambarbara@gmail.com,<memory at 0x11dd21780>,1,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
6756311,Jasmine Hughes,NIE,188572382234565,"7482 Daniel Forest Sharonshire, IL 92411",224.699.,brentbarnett@yahoo.com,<memory at 0x11dd21840>,1,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
9138137,Arthur Swanson,NIE,124928291045318,"8115 Oneal Run North Tonya, WY 07344",(483)972,kathleenbishop@gmail.com,<memory at 0x11dd21900>,1,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
4050913,Kathryn Sanchez,DNI,114283447396302,"6905 Mason Oval Suite 548 Marcmouth, NH 51149",(605)321,williamsbrian@yahoo.com,<memory at 0x11dd21b40>,0,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
